"","l.x","l.y","l.sd","l.lower","l.upper"
"322",15209,363.515489355349,150.800868672655,67.9457867569449,659.085191953752
"323",15291,363.840636832228,150.740605996481,68.3890490791249,659.292224585331
"324",15305,363.89596751875,150.730351751026,68.4644780867384,659.327456950761
"325",15325,363.974919373118,150.715720218229,68.5721077453899,659.377731000847
"326",15364,364.128564766041,150.687247426202,68.7815598106858,659.475569721397
"327",15400,364.270027492974,150.66103350199,68.9744018290746,659.565653156874
"328",15494,364.637762458136,150.592894961115,69.4756883343508,659.79983658192
"329",15636,365.188808563718,150.490801550807,70.2268375241368,660.150779603299
"330",15681,365.362321315003,150.458656692061,70.4633541985627,660.261288431443
"331",15687,365.385416007302,150.454378247959,70.4948346413016,660.275997373302
"332",15791,365.784221451679,150.380498777093,71.0384438485767,660.529999054781
"333",15805,365.837690472437,150.37059375066,71.1113267211431,660.56405422373
"334",15864,366.062462624576,150.328955504693,71.4177098353777,660.707215413773
"335",15900,366.199166992377,150.303631662005,71.6040489348479,660.794285049906
"336",16116,367.012368485597,150.152987471898,72.7125130406764,661.312223930518
"337",16124,367.042257271286,150.147450407549,72.7532544724904,661.331260070081
"338",16136,367.087059854315,150.139150432866,72.8143250058977,661.359794702731
"339",16181,367.254743080177,150.108085463651,73.0428955714213,661.466590588932
"340",16187,367.277061958621,150.103950600923,73.0733187808124,661.48080513643
"341",16305,367.714148382492,150.022970527853,73.6691261479008,661.759170617083
"342",16360,367.916676490201,149.985444444371,73.9452053792338,661.888147601168
"343",16373,367.964435933372,149.976594830558,74.0103100654782,661.918561801265
"344",16400,368.063493537022,149.958239435805,74.1453442428443,661.981642831201
"345",16584,368.733724260299,149.834026394621,75.0590325268418,662.408415993756
"346",16584,368.733724260299,149.834026394621,75.0590325268418,662.408415993756
"347",16608,368.820528530783,149.817936227168,75.1773735255339,662.463683536032
"348",16616,368.849431815441,149.812578508209,75.2167779393512,662.48208569153
"349",16687,369.105260739468,149.765152469351,75.5655618995407,662.644959579395
"350",16860,369.723476615912,149.65051475987,76.408467686568,663.038485545257
"351",16900,369.865386542041,149.624192750806,76.6019687504616,663.12880433362
"352",16930,369.97156669269,149.604496091735,76.7467543528905,663.196379032491
"353",16948,370.035171223358,149.592696479289,76.8334861239516,663.236856322764
"354",17026,370.309896331922,149.541723292055,77.208118679495,663.411673984349
"355",17084,370.513240650076,149.503985985666,77.4854281181695,663.541053181982
"356",17116,370.625089512993,149.483225512109,77.6379675092584,663.612211516727
"357",17360,371.470032263917,149.326312035101,78.7904606751179,664.149603852715
"358",17400,371.607225422562,149.300818900855,78.9776203768857,664.236830468238
"359",17430,371.709877991143,149.281741038043,79.1176655565795,664.302090425707
"360",17448,371.771370084199,149.270311525912,79.2015594934114,664.341180674986
"361",17491,371.91796670688,149.243059707173,79.401569680821,664.434363732939
"362",17526,372.036976930566,149.220931892167,79.5639504219191,664.510003439212
"363",17574,372.199736341562,149.190663370273,79.7860361358269,664.613436547298
"364",17616,372.341720993384,149.16425217243,79.9797867354214,664.703655251346
"365",17618,372.348472186275,149.162996206054,79.9889996224103,664.707944750141
"366",17639,372.419305029136,149.14981791428,80.0856619171469,664.752948141126
"367",17701,372.627849352171,149.111009847311,80.3702700514409,664.8854286529
"368",17731,372.72844715787,149.092284706514,80.5075691331029,664.949325182638
"369",17849,373.122177291359,149.018964193518,81.0450074720624,665.199347110655
"370",17894,373.271512172311,148.991140996022,81.2488758201089,665.294148524514
"371",17991,373.591890015579,148.931422414319,81.6863020835135,665.497477947645
"372",18034,373.733251610502,148.90506002689,81.8793339577979,665.587169263206
"373",18116,374.001705671744,148.854974112365,82.2459564115076,665.75745493198
"374",18118,374.008235055293,148.853755542443,82.2548741921056,665.761595918481
"375",18135,374.063699780249,148.843403508275,82.3306289040298,665.796770656467
"376",18191,374.24596466442,148.809375940854,82.5795878203475,665.912341508493
"377",18349,374.756577315834,148.713968192936,83.2771996576796,666.235954973988
"378",18394,374.901030487586,148.686954622975,83.4745994265549,666.327461548618
"379",18416,374.971495850479,148.673773419847,83.5708999475792,666.372091753379
"380",18419,374.981096833119,148.671977272141,83.5840213797238,666.378172286515
"381",18483,375.185465594793,148.633732799266,83.8633493082305,666.507581881355
"382",18498,375.233239864571,148.624789429198,83.9286525833426,666.5378271458
"383",18635,375.667401837831,148.543457034805,84.5222260496125,666.812577626049
"384",18652,375.721003742619,148.533408330182,84.5955234154618,666.846484069776
"385",18713,375.912848517713,148.497429559962,84.8578865801873,666.967810455239
"386",18744,376.010049795986,148.479191936832,84.990833599796,667.029265992176
"387",18828,376.27244482192,148.429930339525,85.3497813564515,667.195108287388
"388",18916,376.54579482906,148.378565243111,85.7238069525629,667.367782705558
"389",18919,376.555085954348,148.376818485369,85.7365217230243,667.373650185672
"390",18944,376.632441422809,148.362273184297,85.8423859815865,667.422496864031
"391",19007,376.826819845085,148.325705776099,86.108436523931,667.545203166238
"392",19008,376.829898800788,148.325126337121,86.1126511800306,667.547146421545
"393",19135,377.219306341417,148.251787656058,86.6458025355436,667.79281014729
